Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
974;2021-09-16;116;27;2858;364;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;61.0;27.0;1.0;4;1;0;8
974;2021-09-21;106;21;2882;369;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;58.0;26.0;1.0;2;0;1;6
974;2021-05-23;154;35;1683;194;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;82.0;37.0;0.0;3;4;2;9
974;2021-05-29;71;15;844;88;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;38.0;18.0;0.0;;;;
974;2021-06-03;68;12;866;90;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;38.0;18.0;0.0;;;;
974;2021-06-07;75;11;874;95;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;46.0;18.0;0.0;;;;
974;2021-06-11;170;29;1842;224;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;104.0;37.0;0.0;11;1;1;8
974;2021-06-13;166;35;1859;225;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;93.0;38.0;0.0;8;4;1;2
974;2021-09-26;35;7;1427;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;18.0;10.0;0.0;;;;
974;2021-10-02;75;12;2926;372;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;41.0;21.0;1.0;0;0;0;3
974;2021-10-13;37;4;1493;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;20.0;12.0;1.0;;;;
974;2021-10-22;24;1;1455;175;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;16.0;7.0;0.0;;;;
974;2021-07-01;71;11;981;110;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;44.0;16.0;0.0;;;;
974;2021-07-02;76;14;986;111;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;46.0;16.0;0.0;;;;
974;2021-07-11;61;10;1029;116;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;15.0;0.0;;;;
974;2021-07-13;65;11;1038;119;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;39.0;15.0;0.0;;;;
974;2021-03-14;112;47;484;47;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;57.0;8.0;0.0;;;;
974;2021-03-23;157;55;1083;111;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;82.0;20.0;0.0;7;4;3;8
974;2021-07-22;81;26;1148;151;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;41.0;14.0;0.0;;;;
974;2021-07-28;77;25;1182;154;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;39.0;13.0;0.0;;;;
974;2021-07-31;163;50;2333;286;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;85.0;28.0;0.0;16;4;2;5
974;2021-08-07;87;20;1186;133;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;53.0;14.0;0.0;;;;
974;2020-05-29;12;1;59;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-31;13;2;59;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-01;13;1;59;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-08;14;1;60;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-17;19;2;66;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-02;0;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-04;4;2;53;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-10;27;3;24;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-17;17;3;86;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;3
974;2020-07-14;20;2;152;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;2
974;2021-05-26;74;15;824;85;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;18.0;0.0;;;;
974;2021-05-30;161;37;1746;205;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;85.0;39.0;0.0;5;2;1;6
974;2021-05-31;95;23;894;118;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;53.0;19.0;0.0;;;;
974;2021-06-09;70;10;887;95;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;18.0;0.0;;;;
974;2021-07-03;77;27;1060;138;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;34.0;16.0;0.0;;;;
974;2021-07-21;58;16;1092;126;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;28.0;14.0;0.0;;;;
974;2021-09-01;87;20;1386;187;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;49.0;17.0;1.0;;;;
974;2021-09-16;48;8;1400;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;30.0;10.0;0.0;;;;
974;2020-05-11;3;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-14;13;4;114;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;1;0;2
974;2020-05-19;2;0;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-20;2;0;59;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-05-20;93;18;843;111;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;55.0;20.0;0.0;;;;
974;2021-06-04;69;9;869;93;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;18.0;0.0;;;;
974;2021-06-10;71;10;890;96;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;43.0;18.0;0.0;;;;
974;2021-03-16;65;17;519;42;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;7.0;0.0;;;;
974;2021-03-22;160;54;1076;108;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;20.0;0.0;11;3;0;6
974;2021-03-26;56;18;565;48;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;29.0;9.0;0.0;;;;
974;2021-03-31;64;15;573;53;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;8.0;0.0;;;;
974;2021-04-15;148;37;1311;147;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;83.0;28.0;0.0;9;0;2;8
974;2021-04-21;152;39;1366;152;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;27.0;0.0;10;3;0;9
974;2021-05-12;174;36;1562;181;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;107.0;31.0;0.0;10;1;2;8
974;2021-07-08;156;39;2101;256;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;83.0;34.0;0.0;12;2;4;13
974;2021-07-17;57;9;1065;122;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;14.0;0.0;;;;
974;2021-01-08;47;2;723;53;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;1;1;1
974;2021-01-10;48;3;725;53;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;1;0;1
974;2021-01-12;49;5;729;53;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;2;0;4
974;2021-01-14;53;7;730;54;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;1
974;2021-01-19;20;1;379;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-20;28;6;368;26;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-01;24;3;793;55;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;1;0;2
974;2020-12-16;50;5;687;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;5
974;2020-12-23;48;8;701;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;1;0;5
974;2020-12-24;42;6;708;51;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;1;0;0;7
974;2020-10-02;29;12;204;8;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-06;19;4;205;13;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-24;25;8;234;11;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-24;17;4;232;17;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-28;29;5;236;11;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-29;40;7;109;3;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-13;32;5;160;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-19;71;16;337;16;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;12;7;1;6
974;2020-09-26;29;12;194;7;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-02;5;1;76;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-20;9;2;88;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-02;15;1;59;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-03;6;3;62;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-05;20;3;122;1;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2020-06-08;6;3;62;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-14;16;1;62;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-23;17;1;68;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-24;1;0;53;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-27;6;2;103;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-05-05;5;2;112;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;0;0;1
974;2020-04-07;22;4;23;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-15;24;3;76;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;4
974;2021-10-05;30;4;1438;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;17.0;9.0;0.0;;;;
974;2021-10-07;38;8;1487;203;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;17.0;12.0;1.0;;;;
974;2021-10-11;27;4;1445;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;16.0;7.0;0.0;;;;
974;2021-10-17;64;9;2958;376;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;33.0;21.0;1.0;0;0;0;2
974;2021-10-27;22;2;1458;177;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;13.0;7.0;0.0;;;;
974;2021-09-03;79;15;1400;189;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;48.0;15.0;1.0;;;;
974;2021-09-11;56;9;1378;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;36.0;11.0;0.0;;;;
974;2021-09-14;122;27;2843;363;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;67.0;27.0;1.0;8;1;0;8
974;2021-09-21;44;8;1414;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;26.0;10.0;0.0;;;;
974;2021-09-22;40;9;1420;171;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;21.0;10.0;0.0;;;;
974;2020-11-04;33;9;250;13;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-09;81;16;528;35;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;16;1;0;7
974;2020-11-14;84;20;552;38;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;4;1;5
974;2020-11-19;88;16;576;43;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;8;2;1;4
974;2021-02-19;60;30;417;30;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-21;44;15;442;30;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-09;163;57;952;81;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;16;3;1;9
974;2021-07-22;139;41;2248;277;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;68.0;30.0;0.0;7;2;1;8
974;2020-03-24;3;3;0;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-26;3;3;0;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2021-08-26;185;44;2672;340;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;108.0;32.0;1.0;14;1;1;14
974;2021-09-17;47;8;1406;170;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;29.0;10.0;0.0;;;;
974;2021-10-20;40;4;1498;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;23.0;12.0;1.0;;;;
974;2021-10-25;38;4;1501;204;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;21.0;12.0;1.0;;;;
974;2021-10-02;41;8;1480;201;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;22.0;10.0;1.0;;;;
974;2021-10-31;20;1;1463;177;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;12.0;7.0;0.0;;;;
974;2020-10-01;28;11;202;8;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-04;31;11;205;8;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-28;24;5;240;18;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-10;75;16;533;36;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;2;1;5
974;2020-11-12;43;9;269;21;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-23;40;7;298;24;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-28;15;2;85;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-09;16;3;89;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-14;14;2;94;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-24;8;2;100;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;2
974;2020-05-07;8;3;111;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;2;0;0
974;2020-05-14;11;4;55;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-27;13;1;57;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-09;6;1;62;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-12;15;1;62;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-07-18;24;4;152;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;0;0;0
974;2020-07-21;29;5;152;3;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;0
974;2021-01-04;22;3;354;24;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-05;41;3;722;52;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;2
974;2021-03-15;176;61;1007;91;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;99.0;16.0;0.0;17;4;5;16
974;2021-03-30;61;19;571;52;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;34.0;8.0;0.0;;;;
974;2021-04-01;68;11;575;53;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;47.0;10.0;0.0;;;;
974;2021-05-20;75;18;804;78;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;15.0;0.0;;;;
974;2021-06-09;100;21;933;124;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;62.0;17.0;0.0;;;;
974;2021-06-15;73;9;908;98;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;47.0;17.0;0.0;;;;
974;2021-04-17;140;38;1336;148;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;75.0;27.0;0.0;10;4;0;15
974;2021-04-19;93;28;678;88;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;50.0;15.0;0.0;;;;
974;2021-05-03;87;23;757;93;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;48.0;16.0;0.0;;;;
974;2021-05-16;164;33;1607;184;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;100.0;31.0;0.0;13;3;2;6
974;2021-07-09;81;24;1088;142;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;41.0;16.0;0.0;;;;
974;2021-07-16;80;28;1120;146;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;38.0;14.0;0.0;;;;
974;2021-07-16;66;10;1058;120;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;42.0;14.0;0.0;;;;
974;2021-01-11;21;0;369;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-15;19;0;372;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-20;20;1;380;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-22;18;0;383;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-01-29;14;3;386;27;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-15;64;12;311;15;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;0;0;13
974;2020-09-16;67;11;313;15;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;0;2
974;2020-09-16;33;4;165;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-20;76;17;338;16;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;1;0;1
974;2020-09-22;36;10;183;6;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-23;71;17;359;16;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;7;1;0;7
974;2020-09-26;33;6;179;10;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-10;37;13;395;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-14;74;27;829;57;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;1;2
974;2021-02-21;63;32;422;30;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-06;55;23;479;36;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-10;99;37;472;43;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-08-08;88;20;1187;133;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;54.0;14.0;0.0;;;;
974;2021-08-13;188;51;2520;308;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;110.0;27.0;0.0;17;3;4;15
974;2021-03-19;94;40;515;60;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;43.0;11.0;0.0;;;;
974;2021-03-25;106;37;542;67;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;57.0;12.0;0.0;;;;
974;2021-04-07;172;55;1227;132;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;90.0;27.0;0.0;15;4;0;16
974;2021-05-26;170;35;1700;200;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;95.0;40.0;0.0;15;2;3;14
974;2021-06-11;68;10;896;97;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;41.0;17.0;0.0;;;;
974;2021-04-28;154;42;1429;157;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;86.0;26.0;0.0;12;1;1;13
974;2021-05-08;80;22;784;102;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;41.0;17.0;0.0;;;;
974;2021-05-13;91;24;807;106;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;50.0;17.0;0.0;;;;
974;2021-01-27;7;0;399;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-03;15;1;388;28;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2021-02-06;10;0;414;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-02;53;16;402;21;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;0;5
974;2020-10-10;32;8;211;9;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-10;16;2;212;15;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-11;52;11;428;24;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;0;0;4
974;2020-10-23;16;4;230;16;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-10-31;28;4;246;20;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2021-03-02;143;65;907;72;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;3;4;4
974;2021-07-27;77;25;1173;153;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;39.0;13.0;0.0;;;;
974;2021-07-30;70;20;1131;129;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;38.0;12.0;0.0;;;;
974;2021-08-09;96;30;1241;167;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;52.0;14.0;0.0;;;;
974;2021-08-10;110;26;1203;137;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;70.0;14.0;0.0;;;;
974;2020-12-07;55;9;659;50;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;4;1;0;1
974;2020-12-31;16;1;366;28;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-09-04;62;19;246;10;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;2;1;0;11
974;2020-09-22;71;17;352;16;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;5;2;0;10
974;2020-09-24;35;7;176;10;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-24;38;7;301;24;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-11-29;37;4;311;23;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-12-04;56;9;650;50;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;3;1;0;9
974;2020-08-04;17;3;164;5;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;1
974;2020-08-06;13;2;89;2;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-08-07;5;0;76;3;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-03-25;3;3;0;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;0;0;0;0
974;2020-03-29;26;0;2;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-02;54;2;24;0;4;REU;La Réunion;La Réunion;Tous;-21.1332035811,55.5325090448;;;;6;1;0;4
974;2020-04-13;19;3;32;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-06;6;3;62;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-10;13;0;61;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-21;5;2;66;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-04-26;1;0;53;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-03;0;0;58;0;4;REU;La Réunion;La Réunion;Femme;-21.1332035811,55.5325090448;;;;;;;
974;2020-05-17;10;4;56;0;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
974;2020-06-24;17;2;68;1;4;REU;La Réunion;La Réunion;Homme;-21.1332035811,55.5325090448;;;;;;;
